X,Y,Z,Activity,,,
0.905,-0.363,-0.162,8,,,
0.888,-0.392,-0.16,8,,,
0.922,-0.292,-0.158,8,,,
0.922,-0.292,-0.158,8,,,
0.93,-0.285,-0.15,8,,,
0.903,-0.374,-0.176,8,,,
0.903,-0.374,-0.176,8,,,
0.923,-0.335,-0.157,8,,,
0.923,-0.304,-0.156,8,,,
0.923,-0.304,-0.156,8,,,
0.911,-0.326,-0.172,8,,,
0.924,-0.36,-0.16,8,,,
0.924,-0.36,-0.16,8,,,
0.931,-0.343,-0.163,8,,,
0.926,-0.257,-0.168,8,,,
0.926,-0.257,-0.168,8,,,
0.898,-0.294,-0.16,8,,,
0.929,-0.364,-0.173,8,,,
0.933,-0.27,-0.149,8,,,
0.922,-0.302,-0.159,8,,,
0.911,-0.34,-0.166,8,,,
0.92,-0.284,-0.15,8,,,
0.92,-0.284,-0.15,8,,,
0.92,-0.284,-0.15,8,,,
0.932,-0.315,-0.183,8,,,
0.932,-0.315,-0.183,8,,,
0.941,-0.287,-0.172,8,,,
0.934,-0.303,-0.142,8,,,
0.934,-0.303,-0.142,8,,,
0.941,-0.316,-0.162,8,,,
0.933,-0.28,-0.152,8,,,
0.933,-0.28,-0.152,8,,,
0.933,-0.28,-0.152,8,,,
0.921,-0.331,-0.157,8,,,
0.921,-0.331,-0.157,8,,,
0.918,-0.334,-0.158,8,,,
0.94,-0.254,-0.19,8,,,
0.94,-0.254,-0.19,8,,,
0.94,-0.254,-0.19,8,,,
0.973,-0.251,-0.136,8,,,
0.973,-0.251,-0.136,8,,,
0.943,-0.29,-0.167,8,,,
0.91,-0.344,-0.136,8,,,
0.91,-0.344,-0.136,8,,,
0.911,-0.346,-0.142,8,,,
0.934,-0.208,-0.172,8,,,
0.934,-0.208,-0.172,8,,,
0.946,-0.196,-0.154,8,,,
0.948,-0.252,-0.14,8,,,
0.948,-0.252,-0.14,8,,,
0.931,-0.251,-0.144,8,,,
0.914,-0.346,-0.142,8,,,
0.914,-0.346,-0.142,8,,,
0.913,-0.332,-0.152,8,,,
0.929,-0.231,-0.12,8,,,
0.929,-0.231,-0.12,8,,,
0.929,-0.231,-0.12,8,,,
0.965,-0.215,-0.123,8,,,
0.928,-0.275,-0.153,8,,,
0.973,-0.179,-0.185,8,,,
0.973,-0.179,-0.185,8,,,
0.97,-0.174,-0.177,8,,,
0.957,-0.212,-0.197,8,,,
0.957,-0.212,-0.197,8,,,
0.977,-0.184,-0.214,8,,,
0.954,-0.203,-0.132,8,,,
0.954,-0.203,-0.132,8,,,
0.936,-0.244,-0.132,8,,,
0.938,-0.156,-0.148,8,,,
0.938,-0.156,-0.148,8,,,
0.939,-0.157,-0.163,8,,,
0.961,-0.103,-0.198,8,,,
0.961,-0.103,-0.198,8,,,
0.961,-0.099,-0.188,8,,,
0.942,-0.219,-0.162,8,,,
0.942,-0.219,-0.162,8,,,
0.95,-0.187,-0.218,8,,,
0.982,-0.055,-0.19,8,,,
0.982,-0.055,-0.19,8,,,
0.944,-0.117,-0.119,8,,,
0.972,-0.108,-0.214,8,,,
0.995,-0.055,-0.201,8,,,
1.001,-0.008,-0.2,8,,,
0.954,-0.075,-0.186,8,,,
0.954,-0.075,-0.186,8,,,
0.937,-0.105,-0.175,8,,,
1.01,-0.005,-0.183,8,,,
1.003,0.027,-0.171,8,,,
1.003,0.027,-0.171,8,,,
0.953,-0.152,-0.203,8,,,
0.953,-0.152,-0.203,8,,,
1.009,-0.028,-0.198,8,,,
0.964,0.019,-0.144,8,,,
0.964,0.019,-0.144,8,,,
0.943,-0.046,-0.159,8,,,
1.003,-0.018,-0.158,8,,,
0.944,-0.041,-0.129,8,,,
0.944,-0.041,-0.129,8,,,
0.933,-0.062,-0.143,8,,,
1.013,0.045,-0.169,8,,,
1.013,0.045,-0.169,8,,,
1.005,0.127,-0.151,8,,,
0.94,-0.04,-0.104,8,,,
0.942,-0.071,-0.108,8,,,
0.955,-0.052,-0.107,8,,,
0.985,0.142,-0.135,8,,,
0.988,-0.075,-0.145,8,,,
0.988,-0.075,-0.145,8,,,
1.017,-0.027,-0.161,8,,,
0.941,0.072,-0.089,8,,,
0.923,-0.023,-0.109,8,,,
0.929,-0.086,-0.125,8,,,
0.993,0.175,-0.1,8,,,
0.993,0.175,-0.1,8,,,
0.99,0.193,-0.105,8,,,
0.984,-0.021,-0.158,8,,,
1.008,-0.013,-0.158,8,,,
1.008,-0.013,-0.158,8,,,
0.943,0.04,-0.108,8,,,
0.943,0.04,-0.108,8,,,
0.95,-0.031,-0.122,8,,,
1,0.142,-0.048,8,,,
1,0.142,-0.048,8,,,
1,0.142,-0.048,8,,,
0.96,-0.026,-0.16,8,,,
0.961,-0.008,-0.141,8,,,
0.961,-0.008,-0.141,8,,,
0.979,0.058,-0.074,8,,,
0.979,0.058,-0.074,8,,,
0.946,0.005,-0.082,8,,,
1.003,0.165,-0.137,8,,,
1.003,0.165,-0.137,8,,,
0.986,0.213,-0.108,8,,,
1.016,-0.066,-0.146,8,,,
1.016,-0.066,-0.146,8,,,
1.015,0.021,-0.114,8,,,
1,0.045,-0.166,8,,,
0.943,0.12,-0.081,8,,,
0.943,0.12,-0.081,8,,,
0.943,0.12,-0.081,8,,,
0.994,0.013,-0.178,8,,,
0.994,0.013,-0.178,8,,,
0.998,0.093,-0.146,8,,,
0.954,0.046,-0.076,8,,,
0.954,0.046,-0.076,8,,,
0.955,-0.029,-0.092,8,,,
1.001,0.138,-0.129,8,,,
1.001,0.138,-0.129,8,,,
0.981,0.14,-0.086,8,,,
0.994,-0.017,-0.124,8,,,
0.994,-0.017,-0.124,8,,,
1.024,0.055,-0.14,8,,,
0.951,0.073,-0.134,8,,,
0.951,0.073,-0.134,8,,,
0.964,0.022,-0.149,8,,,
0.975,0.091,-0.117,8,,,
0.975,0.091,-0.117,8,,,
0.96,0.074,-0.102,8,,,
0.978,0.047,-0.146,8,,,
0.978,0.047,-0.146,8,,,
0.978,0.059,-0.145,8,,,
0.989,0.062,-0.103,8,,,
0.989,0.062,-0.103,8,,,
0.993,0.081,-0.089,8,,,
0.959,0.046,-0.158,8,,,
0.959,0.046,-0.158,8,,,
0.975,0.033,-0.166,8,,,
0.97,0.073,-0.106,8,,,
0.958,0.082,-0.097,8,,,
0.962,0.074,-0.107,8,,,
0.989,0.045,-0.149,8,,,
0.989,0.045,-0.149,8,,,
0.98,0.086,-0.131,8,,,
0.969,0.044,-0.123,8,,,
0.969,0.044,-0.123,8,,,
0.969,0.044,-0.123,8,,,
0.954,0.087,-0.131,8,,,
0.954,0.087,-0.131,8,,,
0.98,0.058,-0.142,8,,,
0.954,0.075,-0.095,8,,,
0.964,0.061,-0.086,8,,,
0.968,0.042,-0.102,8,,,
0.96,0.086,-0.124,8,,,
0.942,0.091,-0.11,8,,,
0.943,0.082,-0.1,8,,,
0.995,0.027,-0.164,8,,,
0.995,0.027,-0.164,8,,,
0.974,0.051,-0.149,8,,,
0.992,0.069,-0.088,8,,,
0.992,0.069,-0.088,8,,,
0.985,0.039,-0.079,8,,,
0.977,0.071,-0.172,8,,,
1.002,0.109,-0.159,8,,,
1.002,0.109,-0.159,8,,,
0.958,-0.062,-0.133,8,,,
0.958,-0.062,-0.133,8,,,
0.964,-0.078,-0.167,8,,,
0.967,0.123,-0.103,8,,,
0.967,0.123,-0.103,8,,,
0.967,0.123,-0.103,8,,,
0.928,0.022,-0.091,8,,,
0.928,0.022,-0.091,8,,,
0.951,0.042,-0.111,8,,,
0.972,0.117,-0.145,8,,,
0.941,0.084,-0.15,8,,,
0.927,0.048,-0.168,8,,,
0.989,0.066,-0.116,8,,,
0.989,0.066,-0.116,8,,,
0.989,0.066,-0.116,8,,,
0.994,0.086,-0.154,8,,,
0.994,0.086,-0.154,8,,,
0.986,0.097,-0.13,8,,,
0.953,-0.028,-0.152,8,,,
0.965,-0.005,-0.132,8,,,
0.965,-0.005,-0.132,8,,,
0.973,0.096,-0.128,8,,,
0.973,0.096,-0.128,8,,,
0.972,0.07,-0.135,8,,,
0.962,0.063,-0.096,8,,,
0.962,0.063,-0.096,8,,,
0.968,0.049,-0.102,8,,,
0.974,0.069,-0.12,8,,,
0.974,0.069,-0.12,8,,,
0.967,0.074,-0.103,8,,,
0.984,0.082,-0.151,8,,,
0.984,0.082,-0.151,8,,,
0.984,0.082,-0.151,8,,,
1.004,0.086,-0.131,8,,,
1.004,0.086,-0.131,8,,,
1.001,0.128,-0.125,8,,,
0.943,0.004,-0.141,8,,,
0.964,-0.028,-0.151,8,,,
0.973,0.122,-0.147,8,,,
0.973,0.122,-0.147,8,,,
0.973,0.122,-0.147,8,,,
0.966,0.032,-0.109,8,,,
0.976,0.06,-0.108,8,,,
0.981,0.081,-0.127,8,,,
0.963,0.082,-0.153,8,,,
0.963,0.082,-0.153,8,,,
0.963,0.082,-0.153,8,,,
0.983,0.056,-0.138,8,,,
0.983,0.056,-0.138,8,,,
0.983,0.067,-0.149,8,,,
0.997,0.091,-0.137,8,,,
0.997,0.091,-0.137,8,,,
0.993,0.091,-0.134,8,,,
0.939,0,-0.149,8,,,
0.939,0,-0.149,8,,,
0.939,0,-0.149,8,,,
0.971,0.089,-0.127,8,,,
0.971,0.089,-0.127,8,,,
0.954,0.066,-0.15,8,,,
0.98,0.099,-0.119,8,,,
0.976,0.113,-0.12,8,,,
0.976,0.113,-0.12,8,,,
0.978,0.037,-0.193,8,,,
0.978,0.037,-0.193,8,,,
0.978,0.037,-0.193,8,,,
0.963,0.061,-0.102,8,,,
0.963,0.061,-0.102,8,,,
0.971,0.039,-0.145,8,,,
0.981,0.098,-0.128,8,,,
0.981,0.098,-0.128,8,,,
0.982,0.098,-0.126,8,,,
0.971,0.067,-0.149,8,,,
0.971,0.067,-0.149,8,,,
0.971,0.067,-0.149,8,,,
0.965,0.077,-0.144,8,,,
0.955,0.051,-0.128,8,,,
0.955,0.051,-0.128,8,,,
0.973,0.036,-0.137,8,,,
0.973,0.036,-0.137,8,,,
0.973,0.036,-0.137,8,,,
1.001,0.077,-0.145,8,,,
1.001,0.077,-0.145,8,,,
0.973,0.061,-0.177,8,,,
0.974,-0.009,-0.113,8,,,
0.974,-0.009,-0.113,8,,,
0.967,-0.032,-0.118,8,,,
0.974,0.071,-0.13,8,,,
0.974,0.071,-0.13,8,,,
0.979,0.085,-0.12,8,,,
0.958,0.04,-0.144,8,,,
0.958,0.032,-0.14,8,,,
0.958,0.032,-0.14,8,,,
0.988,0.076,-0.151,8,,,
0.988,0.076,-0.151,8,,,
0.977,0.085,-0.167,8,,,
0.981,0.052,-0.126,8,,,
0.981,0.052,-0.126,8,,,
0.981,0.048,-0.127,8,,,
0.971,0.064,-0.155,8,,,
0.972,0.066,-0.142,8,,,
0.974,0.064,-0.13,8,,,
0.968,0.02,-0.147,8,,,
0.968,0.025,-0.142,8,,,
0.966,0.037,-0.14,8,,,
0.988,0.072,-0.155,8,,,
0.988,0.072,-0.155,8,,,
0.988,0.072,-0.155,8,,,
0.974,0.057,-0.135,8,,,
0.974,0.057,-0.135,8,,,
0.974,0.057,-0.128,8,,,
0.97,0.049,-0.14,8,,,
0.966,0.058,-0.139,8,,,
0.973,0.063,-0.132,8,,,
0.965,0.035,-0.161,8,,,
0.964,0.033,-0.154,8,,,
0.967,0.034,-0.144,8,,,
0.983,0.076,-0.146,8,,,
0.983,0.076,-0.146,8,,,
0.985,0.058,-0.166,8,,,
0.977,0.073,-0.137,8,,,
0.977,0.073,-0.137,8,,,
0.976,0.067,-0.129,8,,,
0.964,0.088,-0.112,8,,,
0.964,0.088,-0.112,8,,,
0.974,0.09,-0.119,8,,,
0.958,0.001,-0.143,8,,,
0.958,0.001,-0.143,8,,,
0.959,0.001,-0.142,8,,,
0.986,0.121,-0.12,8,,,
0.986,0.121,-0.12,8,,,
0.99,0.121,-0.103,8,,,
0.967,0.056,-0.144,8,,,
0.967,0.056,-0.144,8,,,
0.971,0.053,-0.149,8,,,
0.97,0.09,-0.108,8,,,
0.97,0.09,-0.108,8,,,
0.971,0.1,-0.107,8,,,
0.975,0.054,-0.154,8,,,
0.975,0.054,-0.154,8,,,
0.975,0.054,-0.154,8,,,
0.978,0.085,-0.14,8,,,
0.978,0.085,-0.14,8,,,
0.976,0.083,-0.121,8,,,
0.972,0.078,-0.156,8,,,
0.972,0.078,-0.156,8,,,
0.972,0.078,-0.156,8,,,
0.966,0.075,-0.136,8,,,
0.966,0.075,-0.136,8,,,
0.968,0.068,-0.13,8,,,
0.965,0.094,-0.153,8,,,
0.965,0.094,-0.153,8,,,
0.974,0.09,-0.148,8,,,
0.971,0.064,-0.153,8,,,
0.971,0.064,-0.153,8,,,
0.98,0.073,-0.15,8,,,
0.969,0.08,-0.134,8,,,
0.969,0.08,-0.134,8,,,
0.969,0.08,-0.144,8,,,
0.969,0.094,-0.139,8,,,
0.98,0.097,-0.143,8,,,
0.98,0.097,-0.143,8,,,
0.975,0.107,-0.155,8,,,
0.975,0.107,-0.155,8,,,
0.971,0.09,-0.134,8,,,
0.972,0.13,-0.142,8,,,
0.972,0.13,-0.142,8,,,
0.972,0.122,-0.124,8,,,
0.961,0.087,-0.159,8,,,
0.967,0.07,-0.137,8,,,
0.97,0.055,-0.14,8,,,
0.974,0.06,-0.142,8,,,
0.971,0.134,-0.109,8,,,
0.969,0.124,-0.116,8,,,
0.969,0.124,-0.116,8,,,
0.97,0.104,-0.155,8,,,
0.97,0.104,-0.155,8,,,
0.978,0.117,-0.172,8,,,
0.966,0.104,-0.109,8,,,
0.966,0.104,-0.109,8,,,
0.971,0.1,-0.117,8,,,
0.971,0.118,-0.112,8,,,
0.967,0.122,-0.109,8,,,
0.964,0.123,-0.107,8,,,
0.986,0.087,-0.14,8,,,
0.986,0.087,-0.14,8,,,
0.964,0.104,-0.117,8,,,
0.999,0.097,-0.098,8,,,
0.999,0.097,-0.098,8,,,
0.974,0.087,-0.104,8,,,
0.954,0.109,-0.124,8,,,
0.954,0.109,-0.124,8,,,
0.96,0.123,-0.122,8,,,
0.971,0.111,-0.101,8,,,
0.971,0.111,-0.101,8,,,
0.969,0.102,-0.106,8,,,
0.967,0.134,-0.145,8,,,
0.967,0.134,-0.145,8,,,
0.972,0.142,-0.132,8,,,
0.973,0.132,-0.099,8,,,
0.975,0.139,-0.099,8,,,
0.963,0.125,-0.132,8,,,
0.963,0.125,-0.132,8,,,
0.969,0.127,-0.115,8,,,
0.975,0.141,-0.116,8,,,
0.975,0.141,-0.116,8,,,
0.982,0.157,-0.117,8,,,
0.97,0.152,-0.108,8,,,
0.966,0.145,-0.103,8,,,
0.966,0.145,-0.103,8,,,
0.976,0.141,-0.105,8,,,
0.976,0.141,-0.105,8,,,
0.975,0.148,-0.108,8,,,
0.965,0.131,-0.106,8,,,
0.965,0.131,-0.106,8,,,
0.967,0.133,-0.098,8,,,
0.978,0.165,-0.134,8,,,
0.978,0.165,-0.134,8,,,
0.981,0.169,-0.124,8,,,
0.96,0.119,-0.096,8,,,
0.96,0.119,-0.096,8,,,
0.967,0.121,-0.091,8,,,
0.967,0.142,-0.101,8,,,
0.967,0.142,-0.101,8,,,
0.968,0.154,-0.112,8,,,
0.966,0.139,-0.089,8,,,
0.966,0.139,-0.089,8,,,
0.961,0.121,-0.092,8,,,
0.965,0.109,-0.091,8,,,
0.965,0.109,-0.091,8,,,
0.966,0.122,-0.089,8,,,
0.973,0.15,-0.114,8,,,
0.97,0.139,-0.113,8,,,
0.966,0.129,-0.101,8,,,
0.969,0.145,-0.063,8,,,
0.969,0.143,-0.064,8,,,
0.969,0.143,-0.064,8,,,
0.96,0.142,-0.101,8,,,
0.96,0.142,-0.101,8,,,
0.962,0.147,-0.078,8,,,
0.966,0.122,-0.106,8,,,
0.966,0.122,-0.106,8,,,
0.966,0.122,-0.106,8,,,
0.977,0.149,-0.082,8,,,
0.974,0.145,-0.095,8,,,
0.974,0.145,-0.095,8,,,
0.97,0.135,-0.103,8,,,
0.97,0.135,-0.103,8,,,
0.972,0.135,-0.093,8,,,
0.968,0.141,-0.122,8,,,
0.968,0.141,-0.122,8,,,
0.968,0.141,-0.122,8,,,
0.966,0.132,-0.086,8,,,
0.966,0.132,-0.086,8,,,
0.969,0.137,-0.085,8,,,
0.966,0.122,-0.115,8,,,
0.966,0.122,-0.115,8,,,
0.972,0.126,-0.108,8,,,
0.97,0.155,-0.11,8,,,
0.97,0.154,-0.099,8,,,
0.971,0.146,-0.098,8,,,
0.981,0.127,-0.102,8,,,
0.981,0.127,-0.102,8,,,
0.974,0.133,-0.096,8,,,
0.974,0.141,-0.131,8,,,
0.974,0.141,-0.131,8,,,
0.974,0.141,-0.131,8,,,
0.966,0.159,-0.089,8,,,
0.966,0.159,-0.089,8,,,
0.966,0.148,-0.087,8,,,
0.974,0.131,-0.109,8,,,
0.971,0.146,-0.101,8,,,
0.965,0.157,-0.108,8,,,
0.968,0.125,-0.107,8,,,
0.968,0.118,-0.116,8,,,
0.966,0.125,-0.124,8,,,
0.976,0.16,-0.08,8,,,
0.976,0.16,-0.08,8,,,
0.976,0.16,-0.08,8,,,
0.971,0.143,-0.097,8,,,
0.971,0.143,-0.097,8,,,
0.971,0.143,-0.097,8,,,
0.971,0.158,-0.107,8,,,
0.97,0.151,-0.097,8,,,
0.97,0.151,-0.097,8,,,
0.968,0.137,-0.093,8,,,
0.968,0.137,-0.093,8,,,
0.973,0.139,-0.096,8,,,
0.959,0.142,-0.102,8,,,
0.959,0.142,-0.102,8,,,
0.959,0.142,-0.102,8,,,
0.973,0.162,-0.106,8,,,
0.978,0.16,-0.104,8,,,
0.978,0.16,-0.104,8,,,
0.962,0.146,-0.098,8,,,
0.963,0.148,-0.094,8,,,
0.963,0.148,-0.094,8,,,
0.967,0.151,-0.119,8,,,
0.969,0.149,-0.109,8,,,
0.963,0.154,-0.094,8,,,
0.963,0.154,-0.094,8,,,
0.963,0.154,-0.094,8,,,
0.965,0.151,-0.099,8,,,
0.965,0.151,-0.099,8,,,
0.969,0.149,-0.094,8,,,
0.98,0.154,-0.11,8,,,
0.979,0.154,-0.114,8,,,
0.979,0.154,-0.114,8,,,
0.963,0.148,-0.091,8,,,
0.963,0.148,-0.091,8,,,
0.968,0.15,-0.101,8,,,
0.97,0.139,-0.109,8,,,
0.97,0.139,-0.109,8,,,
0.961,0.144,-0.104,8,,,
0.976,0.152,-0.129,8,,,
0.976,0.152,-0.129,8,,,
0.965,0.157,-0.114,8,,,
0.967,0.154,-0.1,8,,,
0.973,0.172,-0.088,8,,,
0.97,0.166,-0.104,8,,,
0.964,0.134,-0.101,8,,,
0.964,0.134,-0.101,8,,,
0.962,0.137,-0.103,8,,,
0.963,0.14,-0.1,8,,,
0.961,0.14,-0.111,8,,,
0.961,0.14,-0.111,8,,,
0.967,0.161,-0.091,8,,,
0.967,0.161,-0.091,8,,,
0.969,0.152,-0.088,8,,,
0.97,0.154,-0.098,8,,,
0.97,0.154,-0.098,8,,,
0.973,0.167,-0.091,8,,,
0.956,0.136,-0.108,8,,,
0.966,0.133,-0.108,8,,,
0.98,0.137,-0.103,8,,,
0.956,0.154,-0.083,8,,,
0.956,0.154,-0.083,8,,,
0.961,0.149,-0.1,8,,,
0.959,0.159,-0.084,8,,,
0.968,0.139,-0.105,8,,,
0.968,0.139,-0.105,8,,,
0.966,0.15,-0.119,8,,,
0.963,0.144,-0.094,8,,,
0.967,0.137,-0.106,8,,,
0.973,0.137,-0.128,8,,,
0.965,0.16,-0.091,8,,,
0.965,0.16,-0.091,8,,,
0.967,0.156,-0.09,8,,,
0.966,0.148,-0.102,8,,,
0.966,0.149,-0.095,8,,,
0.966,0.149,-0.095,8,,,
0.974,0.138,-0.102,8,,,
0.974,0.138,-0.102,8,,,
0.97,0.139,-0.111,8,,,
0.964,0.166,-0.106,8,,,
0.964,0.166,-0.106,8,,,
0.968,0.159,-0.09,8,,,
0.963,0.151,-0.092,8,,,
0.963,0.151,-0.092,8,,,
0.965,0.159,-0.083,8,,,
0.955,0.146,-0.124,8,,,
0.955,0.146,-0.124,8,,,
0.959,0.148,-0.116,8,,,
0.965,0.163,-0.099,8,,,
0.967,0.159,-0.112,8,,,
0.963,0.153,-0.118,8,,,
0.971,0.143,-0.093,8,,,
0.969,0.156,-0.092,8,,,
0.969,0.165,-0.095,8,,,
0.959,0.141,-0.115,8,,,
0.959,0.141,-0.115,8,,,
0.962,0.139,-0.109,8,,,
0.975,0.157,-0.097,8,,,
0.975,0.157,-0.097,8,,,
0.971,0.146,-0.115,8,,,
0.962,0.156,-0.094,8,,,
0.962,0.156,-0.094,8,,,
0.96,0.162,-0.093,8,,,
0.962,0.135,-0.116,8,,,
0.962,0.135,-0.116,8,,,
0.958,0.147,-0.112,8,,,
0.977,0.145,-0.112,8,,,
0.977,0.145,-0.112,8,,,
0.968,0.132,-0.112,8,,,
0.966,0.171,-0.092,8,,,
0.973,0.172,-0.101,8,,,
0.973,0.172,-0.101,8,,,
0.96,0.155,-0.099,8,,,
0.96,0.155,-0.099,8,,,
0.959,0.169,-0.093,8,,,
0.965,0.145,-0.111,8,,,
0.96,0.144,-0.119,8,,,
0.961,0.146,-0.124,8,,,
0.973,0.176,-0.112,8,,,
0.973,0.176,-0.112,8,,,
0.97,0.164,-0.104,8,,,
0.962,0.168,-0.098,8,,,
0.962,0.168,-0.098,8,,,
0.964,0.175,-0.1,8,,,
0.968,0.149,-0.106,8,,,
0.968,0.149,-0.106,8,,,
0.967,0.152,-0.105,8,,,
0.969,0.174,-0.115,8,,,
0.969,0.174,-0.115,8,,,
0.967,0.157,-0.138,8,,,
0.963,0.192,-0.091,8,,,
0.963,0.192,-0.091,8,,,
0.963,0.192,-0.091,8,,,
0.961,0.144,-0.122,8,,,
0.965,0.144,-0.115,8,,,
0.965,0.144,-0.115,8,,,
0.974,0.172,-0.119,8,,,
0.974,0.172,-0.119,8,,,
0.974,0.172,-0.119,8,,,
0.968,0.166,-0.102,8,,,
0.968,0.166,-0.102,8,,,
0.969,0.164,-0.105,8,,,
0.971,0.15,-0.087,8,,,
0.973,0.157,-0.102,8,,,
0.973,0.157,-0.102,8,,,
0.968,0.149,-0.127,8,,,
0.968,0.149,-0.127,8,,,
0.96,0.139,-0.107,8,,,
0.968,0.158,-0.099,8,,,
0.958,0.16,-0.101,8,,,
0.952,0.159,-0.108,8,,,
0.963,0.128,-0.09,8,,,
0.962,0.156,-0.121,8,,,
0.962,0.156,-0.121,8,,,
0.967,0.163,-0.12,8,,,
0.974,0.142,-0.094,8,,,
0.974,0.142,-0.094,8,,,
0.968,0.134,-0.108,8,,,
0.966,0.179,-0.108,8,,,
0.966,0.179,-0.108,8,,,
0.967,0.177,-0.09,8,,,
0.96,0.142,-0.106,8,,,
0.965,0.142,-0.11,8,,,
0.965,0.142,-0.11,8,,,
0.964,0.16,-0.088,8,,,
0.964,0.16,-0.088,8,,,
0.964,0.16,-0.088,8,,,
0.974,0.137,-0.109,8,,,
0.974,0.137,-0.109,8,,,
0.97,0.141,-0.115,8,,,
0.968,0.142,-0.105,8,,,
0.968,0.142,-0.105,8,,,
0.969,0.119,-0.13,8,,,
0.957,0.17,-0.078,8,,,
0.962,0.176,-0.072,8,,,
0.967,0.176,-0.074,8,,,
0.972,0.147,-0.1,8,,,
0.972,0.147,-0.1,8,,,
0.967,0.163,-0.091,8,,,
0.969,0.144,-0.124,8,,,
0.969,0.144,-0.124,8,,,
0.971,0.137,-0.118,8,,,
0.965,0.173,-0.079,8,,,
0.965,0.173,-0.079,8,,,
0.966,0.168,-0.088,8,,,
0.961,0.138,-0.102,8,,,
0.961,0.138,-0.102,8,,,
0.965,0.155,-0.089,8,,,
0.966,0.142,-0.12,8,,,
0.966,0.142,-0.12,8,,,
0.966,0.131,-0.114,8,,,
0.973,0.173,-0.082,8,,,
0.974,0.167,-0.082,8,,,
0.974,0.167,-0.082,8,,,
0.974,0.151,-0.116,8,,,
0.974,0.151,-0.116,8,,,
0.971,0.164,-0.092,8,,,
0.972,0.144,-0.092,8,,,
0.972,0.144,-0.092,8,,,
0.972,0.144,-0.092,8,,,
0.967,0.148,-0.098,8,,,
0.967,0.148,-0.098,8,,,
0.967,0.147,-0.095,8,,,
0.973,0.153,-0.102,8,,,
0.973,0.153,-0.102,8,,,
0.969,0.16,-0.098,8,,,
0.971,0.151,-0.106,8,,,
0.971,0.151,-0.106,8,,,
0.971,0.152,-0.104,8,,,
0.958,0.163,-0.085,8,,,
0.957,0.171,-0.09,8,,,
0.96,0.171,-0.084,8,,,
0.967,0.141,-0.088,8,,,
0.967,0.141,-0.088,8,,,
0.953,0.138,-0.078,8,,,
0.973,0.163,-0.086,8,,,
0.981,0.157,-0.076,8,,,
0.975,0.144,-0.087,8,,,
0.968,0.161,-0.111,8,,,
0.971,0.159,-0.128,8,,,
0.976,0.172,-0.131,8,,,
0.949,0.132,-0.1,8,,,
0.949,0.132,-0.1,8,,,
0.952,0.122,-0.124,8,,,
0.966,0.188,-0.12,8,,,
0.96,0.182,-0.161,8,,,
0.96,0.182,-0.161,8,,,
0.96,0.134,-0.103,8,,,
0.96,0.134,-0.103,8,,,
0.954,0.157,-0.11,8,,,
0.975,0.138,-0.148,8,,,
0.975,0.138,-0.148,8,,,
0.974,0.119,-0.144,8,,,
0.976,0.143,-0.097,8,,,
0.976,0.143,-0.097,8,,,
0.966,0.158,-0.103,8,,,
0.955,0.142,-0.072,8,,,
0.955,0.142,-0.072,8,,,
0.976,0.153,-0.055,8,,,
0.975,0.183,-0.156,8,,,
0.967,0.158,-0.153,8,,,
0.967,0.158,-0.153,8,,,
0.947,0.037,-0.054,8,,,
0.947,0.037,-0.054,8,,,
0.958,0.077,-0.047,8,,,
0.976,0.153,-0.146,8,,,
0.976,0.153,-0.146,8,,,
0.976,0.153,-0.146,8,,,
0.991,0.084,-0.115,8,,,
1.001,0.13,-0.135,8,,,
1.001,0.13,-0.135,8,,,
0.942,0.074,-0.089,8,,,
0.942,0.074,-0.089,8,,,
0.969,0.065,-0.09,8,,,
1,0.19,-0.135,8,,,
1,0.19,-0.135,8,,,
0.966,0.148,-0.129,8,,,
0.999,0.012,-0.128,8,,,
0.999,0.012,-0.128,8,,,
1.033,0.095,-0.131,8,,,
0.943,0.023,-0.172,8,,,
0.943,0.023,-0.172,8,,,
0.956,-0.044,-0.179,8,,,
0.966,0.072,-0.186,8,,,
0.966,0.072,-0.186,8,,,
0.995,0.107,-0.158,8,,,
0.943,0.042,-0.138,8,,,
0.943,0.042,-0.138,8,,,
0.943,0.042,-0.138,8,,,
0.972,0.009,-0.169,8,,,
0.95,-0.002,-0.187,8,,,
0.937,-0.012,-0.18,8,,,
1.001,0.013,-0.208,8,,,
1.001,0.013,-0.208,8,,,
1.016,0.042,-0.231,8,,,
0.953,-0.165,-0.212,8,,,
0.953,-0.165,-0.212,8,,,
0.954,-0.165,-0.247,8,,,
0.922,-0.006,-0.079,8,,,
0.944,-0.056,-0.089,8,,,
0.969,0.091,-0.239,8,,,
0.964,0.119,-0.178,8,,,
0.961,0.104,-0.164,8,,,
0.941,-0.231,-0.211,8,,,
0.941,-0.231,-0.211,8,,,
0.926,-0.242,-0.266,8,,,
0.964,0.037,-0.103,8,,,
0.964,0.037,-0.103,8,,,
0.971,-0.034,-0.125,8,,,
0.976,-0.084,-0.259,8,,,
0.976,-0.084,-0.259,8,,,
0.977,-0.07,-0.247,8,,,
0.987,-0.142,-0.282,8,,,
0.987,-0.142,-0.282,8,,,
0.981,-0.082,-0.244,8,,,
0.921,-0.165,-0.15,8,,,
0.921,-0.165,-0.15,8,,,
0.948,-0.181,-0.167,8,,,
0.968,-0.198,-0.269,8,,,
0.968,-0.198,-0.269,8,,,
0.991,-0.107,-0.243,8,,,
